price,area,location,property_type,bedroom,latitude,longitude
4500000,340,Kandivali,Apartment,1,19.21423531,72.82606506
23500000,742,Chembur,Apartment,2,19.04929352,72.8891983
12500000,434,Chembur,Apartment,1,19.04929352,72.8891983
8000000,350,Chembur,Apartment,1,19.06542778,72.89547729
7500000,380,Ghatkopar,Apartment,1,19.07318497,72.91017151
13000000,800,Koper Khairane,Apartment,2,19.1027832,73.01050568
17500000,670,Ghatkopar,Apartment,2,19.06930923,72.91145325
16000000,1350,Thane,Apartment,3,19.28334618,72.95620728
22000000,1020,Nerul,Apartment,2,19.02157593,73.01843262
7900000,1140,Dombivali,Apartment,3,19.18553543,73.08161163
8500000,990,Kalyan,Apartment,2,19.24609947,73.13349152
11600000,1560,Dombivali,Apartment,3,19.20101738,73.09404755
50600000,1265,Ville Parle,Apartment,4,19.0951004,72.8605957
15200000,520,Byculla,Apartment,1,18.97596741,72.82919312
5250000,410,Malad,Apartment,1,19.20235443,72.82268524
9000000,600,Ghansoli,Apartment,1,19.12242699,72.99815369
7600000,620,Koper Khairane,Apartment,1,19.10787964,73.00001526
3500000,1125,Nerul,Independent House,2,23.49101639,72.78211975
19000000,860,Santacruz,Apartment,2,19.07452774,72.8659668
13500000,1026,Mira Road,Apartment,2,19.26521301,72.87314606
2775000,490,Diva,Apartment,1,19.18354416,73.04331207
1350000,470,Boisar,Apartment,1,19.80938911,72.76483154
23000000,786,Chembur,Apartment,3,19.04733849,72.8928299
9100000,980,Kalyan,Apartment,1,19.24377441,73.12369537
5700000,670,Kalyan,Apartment,1,19.24463463,73.12352753
4000000,525,Kalyan,Apartment,1,19.2634716,73.14325714
3600000,525,Kalyan,Apartment,1,19.26291084,73.12187195
4700000,710,Kalyan,Apartment,2,19.26291084,73.12187195
4500000,800,Kalyan,Apartment,2,19.23029709,73.13528442
26500000,1825,Kharghar,Apartment,3,19.02976418,73.05914307
11000000,1550,Antarli,Apartment,3,19.16508293,73.11475372
3300000,610,Kalyan,Apartment,1,19.25814056,73.13052368
15000000,900,Thane,Apartment,2,19.21408844,72.9782486
7000000,900,Kalyan,Apartment,2,19.25814056,73.13052368
3300000,610,Kalyan,Apartment,1,19.25814056,73.13052368
15000000,900,Thane,Apartment,2,19.21408844,72.9782486
7000000,900,Kalyan,Apartment,2,19.25814056,73.13052368
23000000,786,Chembur,Apartment,3,19.04733849,72.8928299
280000000,7500,Juhu,Independent Floor,5,19.09882164,72.8320694
32000000,1055,Mulund,Apartment,3,19.17798233,72.96261597
15000000,3000,Bhayandar,Apartment,3,19.30349541,72.83396149
2800000,390,Goregaon,Apartment,1,19.15353012,72.88448334
8500000,650,Bhayandar,Apartment,1,19.30477142,72.83081818
5400000,680,Kharghar,Apartment,1,19.06999969,73.0794754
30600000,1350,Goregaon,Apartment,3,19.14741516,72.84824371
5500000,650,Kamothe,Apartment,1,19.01414108,73.09342957
15500000,1000,Thane,Apartment,2,19.25995636,72.98371887
33000000,1425,Mulund,Apartment,3,19.16906929,72.9380722
4800000,690,Vasai,Apartment,1,19.36672783,72.81552124
8500000,1010,Vasai,Apartment,2,19.36949348,72.81552124
6400000,650,Thane,Apartment,1,19.26794243,72.96782684
1699000,430,Badlapur,Apartment,1,19.16979218,73.2376709
8000000,800,Thane,Apartment,1,19.23356247,72.9901123
4900000,600,Dombivali,Apartment,1,19.21602249,73.10043335
18600000,525,Worli,Apartment,1,19.00007248,72.82001495
13500000,812,Chembur,Apartment,2,19.07068253,72.89598083
20000000,879,Ghatkopar,Apartment,2,19.07173157,72.90839386
1599000,405,Badlapur,Apartment,1,19.16979218,73.2376709
14500000,1645,Kharghar,Apartment,3,19.07287025,73.07711792
3150000,670,Badlapur,Apartment,1,19.16396141,73.23465729
16000000,650,Powai,Apartment,2,19.12211418,72.90531921
32500000,1900,Seawoods,Apartment,3,19.0111599,73.01292419
36000000,1450,Mulund,Apartment,3,19.16477776,72.93351746
11000000,650,Powai,Apartment,2,19.1253891,72.91838837
36200000,1450,Mulund,Apartment,3,19.1646862,72.93336487
31000000,1200,Kanjurmarg,Apartment,3,19.13327599,72.93379211
30800000,1200,Kanjurmarg,Apartment,3,19.13327599,72.93379211
35000000,1450,Mulund,Apartment,3,19.16483498,72.93344879
17500000,1050,Mulund,Apartment,2,19.16430092,72.95727539
81500000,2137,Borivali,Apartment,6,19.22089958,72.86664581
4000000,590,Kalyan,Apartment,1,19.25585938,73.13314819
4400000,565,Kalyan,Apartment,1,19.25814056,73.13052368
9000000,950,Kalyan,Apartment,2,19.2353363,73.12846375
7000000,925,Kalyan,Apartment,2,19.25814056,73.13052368
8000000,800,Thane,Apartment,2,19.26982307,72.96237183
15300000,546,Andheri,Apartment,2,19.11781311,72.87030792
19200000,620,Andheri,Apartment,2,19.11781311,72.87030792
19800000,705,Andheri,Apartment,2,19.11781311,72.87030792
6700000,700,Kharghar,Apartment,1,19.07359505,73.07245636
8500000,550,Sanpada,Apartment,1,19.05932045,73.0039978
12000000,950,Mira Road,Apartment,2,19.26652908,72.87171173
11000000,950,Mira Road,Apartment,2,19.27966118,72.87798309
11500000,900,Mira Road,Apartment,2,19.28160095,72.87001038
7500000,926,Thane,Apartment,2,19.27105522,72.96084595
16000000,900,Goregaon,Apartment,2,19.17028236,72.86989594
11000000,450,Chembur,Apartment,1,19.05108452,72.89046478
30000000,1400,Malad,Apartment,3,19.14728546,72.79506683
13000000,630,Kalyan,Apartment,2,19.17477226,72.94526672
8900000,615,Sanpada,Apartment,1,19.06395531,73.00466156
8500000,500,Sanpada,Apartment,1,19.05910873,73.00404358
25800000,920,Andheri,Apartment,2,19.11781311,72.87030792
8800000,550,Sanpada,Apartment,1,19.06210899,73.00563049
16500000,1050,Sanpada,Apartment,2,19.06245041,73.00478363
8500000,600,Sanpada,Apartment,1,19.06088829,73.00539398
39000000,2450,Kharghar,Apartment,4,19.07082176,73.08248138
65000000,3445,Thane,Apartment,3,19.25948334,72.9680481
28500000,1340,Powai,Apartment,3,19.11203194,72.89820862
18000000,1020,Powai,Apartment,2,19.10940742,72.89437103
7000000,400,Ghatkopar,Apartment,1,19.09126663,72.90485382
10511000,500,Ghatkopar,Apartment,1,19.09126663,72.90485382
24900000,985,Malad,Apartment,2,19.18863678,72.83438873
6000000,740,Kamothe,Apartment,1,19.01348114,73.08959961
31500000,1150,Borivali,Apartment,3,19.24896622,72.84709167
12500000,450,Andheri,Apartment,1,19.13805008,72.82532501
36000000,1000,Andheri,Apartment,2,19.14926529,72.8275528
29000000,1000,Andheri,Apartment,2,19.12855911,72.81993103
45000000,1650,Andheri,Apartment,3,19.13508415,72.81461334
9000000,1050,Dombivli,Apartment,2,19.22106552,73.08688354
30000000,768,Wadala,Apartment,2,19.03731155,72.87870789
29000000,768,Wadala,Apartment,2,19.03731155,72.87870789
28500000,768,Wadala,Apartment,2,19.03290176,72.86907196
28000000,768,Wadala,Apartment,2,19.03731155,72.87870789
27000000,768,Wadala,Apartment,2,19.03731155,72.87870789
26500000,768,Wadala,Apartment,2,19.03731155,72.87870789
11000000,950,Mira Road,Apartment,2,19.27966118,72.87798309
11500000,900,Mira Road,Apartment,2,19.28160095,72.87001038
7500000,926,Thane,Apartment,2,19.27105522,72.96084595
16000000,900,Goregaon,Apartment,2,19.17028236,72.86989594
11000000,450,Chembur,Apartment,1,19.05108452,72.89046478
30000000,1400,Malad,Apartment,3,19.14728546,72.79506683
13000000,630,Kalyan,Apartment,2,19.17477226,72.94526672
8000000,800,Thane,Apartment,2,19.26982307,72.96237183
15300000,546,Andheri,Apartment,2,19.11781311,72.87030792
19200000,620,Andheri,Apartment,2,19.11781311,72.87030792
19800000,705,Andheri,Apartment,2,19.11781311,72.87030792
6700000,700,Kharghar,Apartment,1,19.07359505,73.07245636
8500000,550,Sanpada,Apartment,1,19.05932045,73.0039978
42500000,2140,Mulund,Apartment,3,19.17752266,72.96000671
15000000,1100,Kharghar,Apartment,2,19.06352615,73.05749512
22000000,810,Chembur,Apartment,2,19.04486656,72.90468597
11000000,550,Mulund,Apartment,1,19.16592979,72.95719147
16900000,850,Borivali,Apartment,2,19.23246384,72.85034943
16500000,750,Chembur,Apartment,2,19.05143166,72.88539886
18000000,1000,Vashi,Apartment,2,19.07625961,73.0005188
12200003,575,Wadala,Apartment,1,19.03078651,72.88045502
6190000,710,Mira Road,Apartment,1,19.26572227,72.8765564
36500000,1386,Kanjurmarg,Apartment,3,19.13684273,72.93132019
17000000,850,Mulund,Apartment,2,19.17210388,72.96617126
16000000,800,Mulund,Apartment,2,19.17267036,72.96604919
11500000,550,Mulund,Apartment,1,19.17053604,72.95763397
79000000,950,Juhu,Apartment,2,19.1140976,72.83042908
6500000,600,Kandivali,Apartment,1,19.1027832,73.01050568
36000000,818,Ville Parle,Apartment,2,19.1028862,72.84557343
36000000,790,Mahim,Apartment,2,19.03364754,72.84752655
27000000,1130,Kandivali,Apartment,3,19.19839859,72.83705139
10500000,480,Borivali,Apartment,1,19.22151184,72.84590149
32500000,1030,Borivali,Apartment,3,19.24019241,72.84288025
8975000,615,Borivali,Apartment,1,19.2226963,72.85874939
8975000,615,Borivali,Apartment,1,19.2224865,72.85894012
8975000,615,Borivali,Apartment,1,19.22286224,72.85883331
15600000,1025,Borivali,Apartment,2,19.22262573,72.8586731
8900000,490,Kurla,Apartment,1,19.0567894,72.88552856
40000000,2900,Panvel,Apartment,4,18.96840477,73.13047791
27500000,900,Seawoods,Apartment,2,19.0223732,73.01724243
113000000,1466,Dadar,Apartment,3,19.01883698,72.8350296
9000000,1135,Dombivli,Apartment,2,19.22516441,73.0796814
26000000,587,Lower Parel,Apartment,2,19.00004578,72.82814026
14000000,1200,Nerul,Villa,2,19.03377151,73.01145935
5500000,600,Belapur,Apartment,1,19.01411629,73.03256226
5000000,650,Belapur,Apartment,1,19.01411629,73.03256226
24000000,2600,Kharghar,Apartment,2,19.03447914,73.07565308
6900000,1150,Kharghar,Apartment,2,19.07036018,73.07663727
25995300,1015,Mulund,Apartment,3,19.17103958,72.96233368
26000000,1210,Mulund,Apartment,3,19.16088486,72.9454422
4500000,710,Kharghar,Apartment,1,19.06352615,73.05749512
14000000,1050,Thane,Apartment,2,19.20981407,72.97875214
6600000,740,Mira Road,Apartment,1,19.28136444,72.88446045
7200000,991,Vasai,Apartment,2,19.37379074,72.81649017
24900000,1970,Kharghar,Apartment,3,19.04291344,73.06665802
13000000,700,Goregaon,Apartment,1,19.16503143,72.85660553
56600000,1134,Parel,Apartment,3,19.00620842,72.83821106
128700000,1990,Lower Parel,Apartment,4,19.00150681,72.8294754
129100000,1990,Lower Parel,Apartment,4,19.00150681,72.8294754
56500000,1134,Parel,Apartment,3,19.00622177,72.83823395
24900000,1970,Kharghar,Apartment,3,19.04291344,73.06665802
13000000,700,Goregaon,Apartment,1,19.16503143,72.85660553
56600000,1134,Parel,Apartment,3,19.00620842,72.83821106
128700000,1990,Lower Parel,Apartment,4,19.00150681,72.8294754
129100000,1990,Lower Parel,Apartment,4,19.00150681,72.8294754
56500000,1134,Parel,Apartment,3,19.00622177,72.83823395
32500000,1200,Andheri,Apartment,3,19.13805008,72.82532501
6800000,400,Chembur,Apartment,1,19.05240822,72.89631653
16300000,867,Mulund,Apartment,2,19.17259979,72.94249725
22000000,720,Santacruz,Apartment,2,19.07324219,72.86096954
11400000,525,Santacruz,Apartment,1,19.0793705,72.85626221
8500000,500,Andheri,Apartment,1,19.11531258,72.8715744
11400000,524,Santacruz,Apartment,1,19.0793705,72.85626221
17500000,800,Santacruz,Apartment,2,19.0793705,72.85626221
20500000,900,Santacruz,Apartment,2,19.0793705,72.85626221
19900000,900,Kurla,Apartment,2,19.07735062,72.88150787
35000000,1550,Kurla,Apartment,3,19.06987572,72.87733459
16800000,975,Borivali,Apartment,2,19.24173927,72.83579254
24500000,950,Mulund,Apartment,2,19.16926193,72.93659973
9000000,450,Andheri,Apartment,1,19.13805008,72.82532501
16500000,750,Sion,Apartment,2,19.03644371,72.87002563
31000000,1350,Andheri,Apartment,3,19.1376152,72.82183075
70000000,1860,Matunga,Apartment,3,19.02820587,72.84375763
18100000,962,Mulund,Apartment,2,19.17259979,72.94249725
23000000,900,Matunga,Apartment,2,19.02933121,72.84311676
23000000,1000,Matunga,Independent Floor,2,19.02799034,72.84520721
36000000,900,Parel,Apartment,3,19.00500107,72.84590149
28000000,700,Parel,Apartment,2,19.00500107,72.84590149
25000000,640,Parel,Apartment,2,19.00500107,72.84590149
39000000,956,Dadar,Apartment,2,19.01907349,72.8479538
21500000,1050,Mulund,Apartment,2,19.1652298,72.93820953
120000000,6000,Chembur,Independent House,6,19.02771378,72.89138031
13500000,560,Borivali,Apartment,1,19.20554161,72.85009766
9500000,710,Mulund,Apartment,1,19.16492844,72.93797302
11000000,760,Thane,Apartment,2,19.23441696,72.98948669
5000000,1015,Taloja,Apartment,2,19.07608986,73.09474945
8000000,1050,Taloja,Apartment,2,18.99193001,73.11497498
14500000,657,Santacruz,Apartment,1,19.0793705,72.85626221
8600000,450,Santacruz,Apartment,1,19.0793705,72.85626221
23600000,1160,Mulund,Apartment,2,19.16599464,72.93460083
16500000,1150,Airoli,Apartment,2,19.14818382,73.00055695
12000000,650,Airoli,Apartment,1,19.14818573,73.00055695
50184000,1650,Malad,Apartment,4,19.19229126,72.83625031
29900000,590,Matunga,Apartment,1,19.0266571,72.8548584
105000000,2230,Matunga,Apartment,5,19.02745438,72.84990692
44300000,1856,Mulund,Apartment,4,19.15205956,72.92926788
54200000,2400,Mulund,Apartment,4,19.15203285,72.92938995
430000000,4350,Lower Parel,Apartment,5,18.99221039,72.82109833
189000000,3178,Prabhadevi,Apartment,5,19.00965309,72.83080292
8200000,1197,Dronagiri,Apartment,2,18.88441658,72.966362
2600000,620,Panvel,Apartment,1,18.94964027,73.14614105
6500000,806,Kalyan,Apartment,2,19.25786209,73.13034058
3200000,580,Titwala,Apartment,1,19.29537582,73.21504974
270000000,5000,Worli,Apartment,5,19.00934601,72.82328033
250000000,4000,Tardeo,Apartment,5,18.96759987,72.81410217
32000000,820,Dadar,Apartment,2,19.02109528,72.83779144
45500000,900,Lower Parel,Apartment,2,19.00477219,72.82813263
26000000,600,Dadar,Apartment,2,19.02109528,72.83779144
14300000,490,Santacruz,Apartment,1,19.07605934,72.86656952
270000000,5000,Worli,Apartment,5,19.00934601,72.82328033
250000000,4000,Tardeo,Apartment,5,18.96759987,72.81410217
32000000,820,Dadar,Apartment,2,19.02109528,72.83779144
45500000,900,Lower Parel,Apartment,2,19.00477219,72.82813263
26000000,600,Dadar,Apartment,2,19.02109528,72.83779144
19400000,812,Andheri,Apartment,2,19.11244965,72.87837982
52000000,1200,Mahim,Apartment,3,19.04522705,72.84212494
70000000,1600,Mahim,Apartment,3,19.03552437,72.84009552
22500000,470,Dadar,Apartment,1,19.01959991,72.83820343
27000000,600,Dadar,Apartment,2,19.01959991,72.83820343
6980000,1400,Nala Sopara,Apartment,3,19.41990089,72.81169891
3400000,750,Naigaon,Apartment,1,19.36137581,72.8595047
37000000,1448,Parel,Apartment,2,19.00203514,72.84919739
13000000,1350,Kharghar,Apartment,2,19.06352615,73.05749512
6000000,270,Mahalaxmi,Apartment,1,18.98311615,72.81685638
16000000,1410,Vasai,Apartment,3,19.37435913,72.81455231
5400000,975,Naigaon,Apartment,2,19.36672592,72.85347748
5600000,574,Vasai,Apartment,1,19.36997986,72.82068634
5100000,850,Naigaon,Apartment,2,19.36510086,72.86039734
3300000,615,Naigaon,Apartment,1,19.36582184,72.8602066
18500000,1342,Ulwe,Apartment,2,18.97325706,73.01486206
19100000,650,Chembur,Apartment,2,19.05219269,72.89568329
18000000,1050,Kandivali,Apartment,2,19.21629143,72.81513214
15900000,585,Byculla,Apartment,1,18.97717285,72.83065033
17000000,1100,Thane,Apartment,2,19.22933769,72.96694946
31500000,1125,Andheri,Apartment,3,19.13805008,72.82532501
10700000,950,Thane,Apartment,2,19.22933769,72.96694946
7500000,725,Thane,Apartment,2,19.22806549,72.98404694
14500000,845,Kurla,Apartment,2,19.05462456,72.88433838
11000000,491,Kurla,Apartment,1,19.05475616,72.88434601
14000000,780,Kurla,Apartment,2,19.06076241,72.87991333
12300000,580,Kurla,Apartment,2,19.05691338,72.88728333
11500000,580,Kurla,Apartment,2,19.05987549,72.87769318
11500000,490,Kurla,Apartment,2,19.06080246,72.8828125
11500000,440,Chembur,Apartment,1,19.04333687,72.89526367
19200000,642,Chembur,Apartment,2,19.05401802,72.91313171
37000000,1330,Chembur,Apartment,4,19.04333687,72.89526367
22000000,773,Chembur,Apartment,2,19.0572319,72.90479279
19500000,700,Chembur,Apartment,2,19.05251312,72.9052887
44300000,1441,Mulund,Apartment,3,19.18400764,72.94153595
30500000,1050,Mulund,Apartment,2,19.18400764,72.94153595
45000000,1200,Chembur,Apartment,3,19.05181313,72.90020752
29700000,1024,Mulund,Apartment,2,19.18400764,72.94153595
42000000,1367,Mulund,Apartment,3,19.18400764,72.94153595
67000000,1304,Mahim,Apartment,4,19.03657532,72.84221649
22000000,700,Chembur,Apartment,2,19.05407524,72.90532684
51400000,883,Worli,Apartment,3,19.03987694,72.83937836
4000000,680,Taloje,Apartment,1,19.07151985,73.10185242
13000001,585,Wadala,Apartment,1,19.02731895,72.87968445
5500000,923,Taloje,Apartment,2,19.07867813,73.09306335
21000003,955,Wadala,Apartment,2,19.02747917,72.8792572
5500000,1080,Taloja,Apartment,2,19.08141708,73.09841156
5500000,550,Kalwa,Apartment,1,19.19997025,72.99053192
11500000,1187,Kharghar,Apartment,2,19.07294464,73.07318878
7000000,700,Kharghar,Apartment,1,19.07038116,73.08075714
3500000,650,Taloje,Apartment,1,19.07689285,73.0925827
11700000,550,Wadala,Apartment,1,19.01921463,72.85617065
6400000,1050,Taloja,Apartment,2,19.07573891,73.09125519
7400000,1050,Taloja,Apartment,2,19.07427025,73.09168243
12000000,575,Wadala,Apartment,1,19.03274345,72.87980652
19500000,955,Wadala,Apartment,2,19.02703094,72.87945557
13500000,585,Wadala,Apartment,1,19.02845573,72.87979889
34000000,1260,Wadala,Apartment,2,19.0266037,72.87857819
18300000,955,Wadala,Apartment,2,19.0271492,72.87953949
18000000,1100,Thane,Apartment,2,19.19439125,72.96308136
12500000,650,Thane,Apartment,1,19.18860817,72.97050476
17800000,1050,Andheri,Apartment,2,19.12821579,72.86928558
50000000,2000,Andheri,Apartment,3,19.13765335,72.82923889
23500000,2700,Kharghar,Apartment,2,19.03358841,73.07382202
29500000,1150,Thane,Apartment,3,19.25847816,72.98677063
19200000,1255,Kandivali,Apartment,3,19.19653893,72.87713623
3255000,644,Virar,Apartment,1,19.45751381,72.80453491
15000000,790,Borivali,Apartment,2,19.23744392,72.84169006
7500000,1540,Neral,Villa,3,19.01986313,73.32506561
9800000,1500,Karjat,Villa,4,18.90983391,73.34146118
9500000,1400,Karjat,Villa,2,18.90983391,73.34146118
11500000,2200,Karjat,Villa,3,18.90983391,73.34146118
22222200,3280,Neral,Villa,4,18.99420166,73.49427795
17009700,2256,Neral,Villa,3,18.99420166,73.49427795
33000000,1800,Andheri,Apartment,3,19.12813377,72.84030914
6000000,1000,Badlapur,Independent Floor,3,19.16002846,73.24035645
8499500,890,Chembur,Apartment,3,19.04462624,72.89587402
11700000,550,Thane,Apartment,1,19.18628883,72.97206879
8500000,575,Thane,Apartment,2,19.22933769,72.96694946
7500000,540,Thane,Apartment,1,19.17816162,72.97662354
36000000,1548,Goregaon,Apartment,3,19.17333031,72.84741974
2500000,560,Virar,Apartment,1,19.44068718,72.80921936
15900000,1120,Sanpada,Apartment,2,19.05994034,73.01783752
4200000,395,Kalyan,Apartment,1,19.24583626,73.12204742
2800000,650,Rasayani,Apartment,1,18.89463425,73.19059753
30081400,1020,Jogeshwari,Apartment,3,19.12926674,72.85121155
3100000,725,Badlapur,Apartment,1,19.15452957,73.23560333
11700000,550,Thane,Apartment,1,19.18628883,72.97206879
14500000,710,Thane,Apartment,2,19.22994614,72.97945404
14000000,1052,Kharodi,Apartment,2,19.19400597,72.81599426
60000000,1293,Deonar,Apartment,3,19.05031395,72.91546631
1000000,440,Neral,Independent Floor,1,19.01986504,73.32506561
3000000,750,Vangani,Apartment,2,19.09329033,73.29730225
15900000,1120,Sanpada,Apartment,2,19.05994034,73.01783752
25500000,768,Wadala,Apartment,2,19.03731155,72.87870789
16000000,853,Thane,Apartment,2,19.20991325,72.98699188
14500000,924,Malad,Apartment,2,19.17570877,72.86238098
9700000,600,Malad,Apartment,1,19.17607117,72.86276245
32000000,1500,Goregaon,Apartment,4,19.15031815,72.84708405
31000000,1080,Goregaon,Apartment,3,19.15428543,72.84292603
300000000,3600,Juhu,Independent Floor,5,19.11050224,72.82448578
19500000,2200,Kharghar,Apartment,3,19.07146263,73.07871246
11000000,2200,Kharghar,Apartment,3,19.08221245,73.07350159
11000000,1300,Kharghar,Apartment,2,19.07076645,73.07855225
12500000,1700,Kharghar,Apartment,3,19.08221245,73.07349396
4500000,730,Kharghar,Apartment,1,19.08196831,73.07365417
5000000,750,Kharghar,Apartment,1,19.08218765,73.07344818
8000000,1300,Kharghar,Apartment,2,19.08196831,73.07365417
11500000,2200,Kharghar,Apartment,3,19.08197021,73.07364655
7700000,1300,Kharghar,Apartment,2,19.08197975,73.07365417
6500000,1100,Kharghar,Apartment,2,19.08202934,73.07363129
15000000,1600,Kharghar,Apartment,3,19.08218765,73.07345581
7500000,1200,Kharghar,Apartment,2,19.08220291,73.07348633
14500000,2800,Kharghar,Apartment,4,19.08215714,73.07372284
8400000,500,Dahisar,Apartment,1,19.24317169,72.86047363
180000000,2400,Khar,Apartment,4,19.07078934,72.83201599
36500000,1300,Andheri,Apartment,3,19.12988663,72.83614349
57500000,1400,Juhu,Apartment,3,19.10640526,72.82854462
10200000,550,Andheri,Apartment,1,19.13805008,72.82532501
25000000,1015,Agripada,Apartment,2,18.97823334,72.82863617
23000000,1050,Santacruz,Apartment,2,19.07916641,72.85633087
50000000,1200,Santacruz,Apartment,3,19.08286476,72.83622742
42500000,1100,Worli,Apartment,2,18.99811935,72.81504822
35000000,1300,Byculla,Apartment,2,18.98055077,72.83454132
33000000,950,Byculla,Apartment,2,18.98493385,72.83881378
7500000,695,Bhayandar,Apartment,1,19.29658127,72.87450409
12500000,1050,Mira Road,Apartment,3,19.28362465,72.88362885
6500000,650,Mira Road,Apartment,1,19.29429626,72.86800385
6800000,650,Thane,Apartment,1,19.26239014,72.97595215
11500000,900,Thane,Apartment,2,19.27027321,72.96240997
10000000,990,Thane,Apartment,3,19.26728058,72.96354675
8600000,880,Thane,Apartment,2,19.26728058,72.96354675
6200000,640,Thane,Apartment,1,19.26728058,72.96354675
9000000,1100,Dombivali,Apartment,2,19.20880127,73.09664917
5400000,600,Thane,Apartment,1,19.27389145,72.96154022
3500000,375,Kalyan,Apartment,1,19.25814056,73.13052368
15700000,1150,Koper Khairane,Apartment,2,19.10627747,73.01083374
1599000,400,Badlapur,Apartment,1,19.14252281,73.2464447
4750000,665,Thakurli,Apartment,1,19.22325325,73.10514832
25000000,1650,Kharghar,Apartment,4,19.03737831,73.06323242
12000000,700,Thane,Apartment,2,19.27896118,72.94429016
19100000,535,Worli,Apartment,1,19.00169182,72.818573
11500000,800,Thane,Apartment,2,19.23359489,72.98983002
5500000,600,Thane,Apartment,1,19.26384354,72.96720123
2299000,610,Badlapur,Apartment,1,19.16979218,73.2376709
2252000,585,Badlapur,Apartment,1,19.16979218,73.2376709
136000000,2315,Byculla,Apartment,3,18.98697472,72.83722687
15000000,790,Borivali,Apartment,2,19.22552872,72.86577606
5500000,735,Vasai,Apartment,1,19.35429001,72.80699921
6600000,1180,Kalyan,Apartment,2,19.25814056,73.13052368
3299000,550,Badlapur,Apartment,1,19.14252281,73.2464447
32000000,1250,Kandivali,Apartment,3,19.19839859,72.83705139
20900000,761,Kandivali,Apartment,2,19.20986748,72.83059692
9900000,345,Santacruz,Apartment,1,19.07687569,72.85621643
42500000,1100,Worli,Apartment,2,18.99811935,72.81504822
35000000,1300,Byculla,Apartment,2,18.98055077,72.83454132
33000000,950,Byculla,Apartment,2,18.98493385,72.83881378
7500000,695,Bhayandar,Apartment,1,19.29658127,72.87450409
12500000,1050,Mira Road,Apartment,3,19.28362465,72.88362885
6500000,650,Mira Road,Apartment,1,19.29429626,72.86800385
6800000,650,Thane,Apartment,1,19.26239014,72.97595215
11500000,900,Thane,Apartment,2,19.27027321,72.96240997
10000000,990,Thane,Apartment,3,19.26728058,72.96354675
8600000,880,Thane,Apartment,2,19.26728058,72.96354675
6200000,640,Thane,Apartment,1,19.26728058,72.96354675
9000000,1100,Dombivali,Apartment,2,19.20880127,73.09664917
5400000,600,Thane,Apartment,1,19.27389145,72.96154022
3500000,375,Kalyan,Apartment,1,19.25814056,73.13052368
15700000,1150,Koper Khairane,Apartment,2,19.10627747,73.01083374
1599000,400,Badlapur,Apartment,1,19.14252281,73.2464447
4750000,665,Thakurli,Apartment,1,19.22325325,73.10514832
25000000,1650,Kharghar,Apartment,4,19.03737831,73.06323242
12000000,700,Thane,Apartment,2,19.27896118,72.94429016
19100000,535,Worli,Apartment,1,19.00169182,72.818573
11500000,800,Thane,Apartment,2,19.23359489,72.98983002
5500000,600,Thane,Apartment,1,19.26384354,72.96720123
2299000,610,Badlapur,Apartment,1,19.16979218,73.2376709
2252000,585,Badlapur,Apartment,1,19.16979218,73.2376709
136000000,2315,Byculla,Apartment,3,18.98697472,72.83722687
15000000,790,Borivali,Apartment,2,19.22552872,72.86577606
5500000,735,Vasai,Apartment,1,19.35429001,72.80699921
6600000,1180,Kalyan,Apartment,2,19.25814056,73.13052368
3299000,550,Badlapur,Apartment,1,19.14252281,73.2464447
32000000,1250,Kandivali,Apartment,3,19.19839859,72.83705139
20900000,761,Kandivali,Apartment,2,19.20986748,72.83059692
9900000,345,Santacruz,Apartment,1,19.07687569,72.85621643
95000000,2000,Bandra,Apartment,3,19.06153488,72.83045197
6800000,580,Koper Khairane,Apartment,1,19.10631561,73.01124573
6900000,800,Dombivali,Apartment,2,19.21602249,73.10043335
4500000,490,Thane,Apartment,1,19.24670029,72.97599792
6000000,500,Sanpada,Apartment,1,19.06011391,73.0177536
8100000,1110,Ulwe,Apartment,2,18.96387672,73.02424622
8300000,1085,Kalyan,Apartment,2,19.24463844,73.12352753
16600000,680,Sion,Apartment,2,19.03639793,72.86946869
12300000,1050,Thane,Apartment,2,19.23470879,72.98818207
8800000,650,Thane,Apartment,1,19.23470879,72.98818207
14700000,1100,Thane,Apartment,3,19.23470879,72.98818207
6300000,985,Dombivli,Apartment,2,19.22516441,73.0796814
3400000,340,Goregaon,Apartment,1,19.15562439,72.88517761
11500000,500,Parel,Apartment,1,18.99790382,72.84116364
18000000,2500,Vasai,Villa,3,19.37060547,72.80923462
10500000,1300,Vasai,Apartment,3,19.37296104,72.81460571
31500000,955,Matunga,Apartment,3,19.02781677,72.85565186
12000000,1300,Vasai,Apartment,3,19.3712368,72.80831146
12000000,1600,Vasai,Apartment,3,19.36539268,72.81224823
6500000,950,Vasai,Apartment,2,19.3712368,72.80831146
7400000,950,Vasai,Apartment,2,19.37379074,72.81649017
6900000,925,Vasai,Apartment,2,19.3658886,72.8132019
8100000,1100,Vasai,Apartment,2,19.3712368,72.80831146
4500000,565,Vasai,Apartment,1,19.3712368,72.80831146
56700000,1125,Lower Parel,Apartment,2,19.00477219,72.82813263
4699500,800,Virar,Apartment,2,19.47068405,72.80000305
5700000,784,Vasai,Apartment,1,19.3712368,72.80831146
5400000,740,Vasai,Apartment,1,19.3712368,72.80831146
6900000,925,Vasai,Apartment,2,19.3658886,72.8132019
8100000,1100,Vasai,Apartment,2,19.3712368,72.80831146
